Numero Empleado,Numero Orden,"Codigos serial ,QR",Version Firmware,Prueba LEDS,Prueba LCDS,Prueba pulsacion Botones,Prueba entradas digitales,Hora y Fecha
3449,003601,"BV25082310043 , T250802696 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:53:08_25-02-25
3449,003601,"BV25082310077 , T250802707 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:54:33_25-02-25
3449,003601,"BV25082310091 , T250802728 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:55:56_25-02-25
3449,003601,"BV25082310109 , T250802745 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:57:18_25-02-25
3449,003601,"BV25082310108 , T250802722 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,15:58:55_25-02-25
3449,003601,"BV25082310106 , T250802744 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:00:15_25-02-25
3449,003601,"BV25082310107 , T250802725 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:01:38_25-02-25
3449,003601,"BV25082310104 , T250802731 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:03:13_25-02-25
3449,003601,"BV25082310105 , T250802718 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:04:46_25-02-25
3449,003601,"BV25082310102 , T250802742 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:09:53_25-02-25
3449,003601,"BV25082310093 , T250802726 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:11:14_25-02-25
3449,003601,"BV25082310103 , T250802720 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:12:47_25-02-25
3449,003601,"BV25082310092 , T250802721 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:14:18_25-02-25
3449,003601,"BV25082310095 , T250802740 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:15:44_25-02-25
3449,003601,"BV25082310100 , T250802746 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:17:45_25-02-25
3449,003601,"BV25082310097 , T250802705 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:19:20_25-02-25
3449,003601,"BV25082310096 , T250802719 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:20:41_25-02-25
3449,003601,"BV25082310098 , T250802738 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 0, 3: 0, 7: 0, 9: 0, 10: 0})",PASS,PASS,16:22:28_25-02-25
3449,003601,"BV25082310098 , T250802738 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('FAIL', {1: 0, 3: 0, 7: 0, 9: 0, 10: 0})",PASS,PASS,16:24:00_25-02-25
3449,003601,"BV25082310101 , T250802733 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:25:30_25-02-25
3449,003601,"BV25082310113 , T250802730 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:27:00_25-02-25
3449,003601,"BV25082310064 , T250802644 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:28:25_25-02-25
3449,003601,"BV25082310066 , T250802633 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:30:06_25-02-25
3449,003601,"BV25082310067 , T250802636 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:31:56_25-02-25
3449,003601,"BV25082310068 , T250802640 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:34:09_25-02-25
3449,003601,"BV25082310094 , T250802723 ",FF00FFA50010600D1FD0761C0106389901508C85000100C800300001000DDBCD0301839A8245009C0A10,"('PASS', {1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1})","('PASS', {1: 1, 3: 1, 7: 1, 9: 1, 10: 1})",PASS,PASS,16:35:36_25-02-25
